"oris_code","unit_id","facility_name","state","fips_code","ertac_region","fuel_type","gen_capacity_mw","annual_so2_2022_tons","avg_annual_so2_rate_2022","annual_nox_2022_tons","avg_annual_nox_rate_2022","annual_so2_2038_tons","avg_annual_so2_rate_2038","annual_nox_2038_tons","avg_annual_nox_rate_2038","longitude","latitude"
2723,"9C","Dan River","NC","37157","SRCA","Combined Cycle Gas",375.206338235693,3.76055149999999,0.00050932684511963,210.3927645,0.0284954701401596,0.823550298747436,0.000509326845119615,46.0695130019531,0.0284918113066921,-79.7206,36.4861
634,"4A","P L Bartow","FL","12103","FRCC","Combined Cycle Gas",349.371117001714,3.89205049999988,0.000598433708595116,209.579454999998,0.0322245074931572,2.11655834122294,0.000598433708595119,113.931491880603,0.0322128825291392,-82.6012,27.8613
55062,"1","Tenaska Frontier Generating Station","TX","48185","TRE","Combined Cycle Gas",333.130615900115,3.33109849999999,0.000600029196528519,208.5845545,0.0375722370998319,1.7388357559228,0.000600029196528518,108.832069747035,0.0375552545111963,-95.9178,30.5924
55480,"U5","Forney Power Plant","TX","48257","TRE","Combined Cycle Gas",348.056526175544,3.51352249999998,0.000600028430133266,207.426206499999,0.0354236015436628,1.83407122344011,0.000600028430133276,108.277070075639,0.035423553647527,-96.4916,32.7563
50888,"NGC01","Northampton Generating Plant","PA","42095","PJME","Coal",120.332493809858,225.55805,0.0860035930336258,206.87055,0.0788781894188316,170.882806252043,0.0860035930336248,156.897019737884,0.0789646877276998,-75.4792,40.6917
55062,"3","Tenaska Frontier Generating Station","TX","48185","TRE","Combined Cycle Gas",337.322285625677,3.1531115,0.000600028449800552,205.6191465,0.0391287582832727,1.64592202848349,0.000600028449800546,107.332035144371,0.0391283873398019,-95.9178,30.5924
6055,"2B2","Big Cajun 2","LA","22077","MISS","Boiler Gas",632.957874290379,1.508524,0.000600561783586726,205.097353499999,0.0816517552434545,1.98540987511498,0.000600561783586729,269.403993978203,0.0814913560957118,-91.3669,30.7261
50558,"CC01","Frontier Generating Station","OK","40109","SPPS","Combined Cycle Gas",140.158166033929,1.03351049999999,0.000600058468441251,204.829022999999,0.118924181064147,0.106604715919905,0.000600058468441252,21.1292065248385,0.118932443065646,-97.6479,35.4419
1897,"3","Hibbard Energy Center","MN","27137","CONUS","EGU-Other",34.9416197882132,56.4170670000001,0.0927430969341064,204.6933985,0.336492141621916,60.1793070362367,0.092743096934106,218.330022300608,0.336471179531167,-92.1531,46.7356
1363,"7B","Cane Run","KY","21111","SRCE","Combined Cycle Gas",695.844678162588,4.723109,0.000600022619034888,202.989355999998,0.0257877184336258,1.23270656430297,0.000600022619034891,53.0091064469557,0.025802298620018,-85.8894,38.1828
55064,"001","Blackhawk Station","TX","48233","SPPS","Simple Cycle Gas",212.250953255947,30.862333,0.0071291971995843,202.802438,0.0468473518530978,33.7815543759099,0.00712919719958442,221.952862196371,0.0468405244472263,-101.36,35.6957
10745,"007","Midland Cogeneration Venture","MI","26111","MISE","Combined Cycle Gas",121.240571099048,1.26465799999999,0.000600056625837081,202.7516405,0.0962018706095747,0.336640736195162,0.000600056625837086,54.2874012561165,0.0967664079855269,-84.2242,43.5861
2330,"2","Fort Churchill","NV","32019","BASN","Boiler Gas",119.311206139488,0.956321000000005,0.000600106800286628,202.140906499999,0.126846668228296,0,NA,0,NA,-119.1319,39.1281
58124,"1","Rothschild Biomass Cogeneration Facility","WI","55073","CONUS","EGU-Other",51.9738483210451,2.40292400000014,0.0009369114549411,201.855861,0.0787045567890987,2.64023295737161,0.000936911454941047,221.802561997586,0.078708721702227,-89.6298,44.8878
7380,"1","Midulla Generating Station","FL","12049","FRCC","Combined Cycle Gas",180.462501357583,3.86533500000001,0.000600033167719408,200.6093995,0.0311414905710043,2.09683435657185,0.000600033167719401,108.822048083247,0.03114067547799,-81.9625,27.6417
3407,"1","Kingston","TN","47145","SRCE","Coal",195.91089352814,234.433180999999,0.0994557920190028,200.297496499999,0.0849740897122874,0,NA,0,NA,-84.5194,35.8992
55480,"U6","Forney Power Plant","TX","48257","TRE","Combined Cycle Gas",345.380270892415,3.56092549999999,0.000600029264735397,200.1773755,0.0337306364421067,1.85881588167782,0.000600029264735367,104.490204580976,0.0337296346802133,-96.4916,32.7563
56786,"001","Spiritwood Station","ND","38093","MISW","Coal",95.546396926376,29.3414179999998,0.013199462466218,199.454779999999,0.0897262662056002,15.8233966044648,0.0131994624662187,107.594091562305,0.0897521694402085,-98.5017,46.9255
884,"4","Will County","IL","17197","PJMC","Coal",469.519989089252,274.3067625,0.147811722414596,198.352825,0.106883521360692,0,NA,0,NA,-88.0626,41.6334
3470,"WAP1","W A Parish","TX","48157","TRE","Boiler Gas",168.198919697216,0.558362499999999,0.000600052447719265,197.674163999999,0.212433438776886,0.690241730262016,0.000600052447719255,244.272430050309,0.212354981067832,-95.6311,29.4828
10745,"009","Midland Cogeneration Venture","MI","26111","MISE","Combined Cycle Gas",126.678776731329,1.33770449999999,0.000600046893258002,197.6502325,0.0886588988549768,0.37095034194953,0.000600046893258002,55.5100143492988,0.0897926430798,-84.2242,43.5861
4041,"5","South Oak Creek","WI","55079","MISW","Coal",234.491614637176,3.75134099999998,0.00125492894127504,196.79145,0.0658322679810986,0,NA,0,NA,-87.8294,42.8457
55153,"CTG-3","Guadalupe Generating Station","TX","48187","TRE","Combined Cycle Gas",270.02923916801,3.7166775,0.000600026137595128,196.779865499999,0.0317684444379297,1.94014198713937,0.000600026137595127,102.719802740094,0.0317680700181891,-98.1395,29.6237
676,"5","C D McIntosh Jr Power Plant","FL","12105","FRCC","Combined Cycle Gas",228.688392358734,4.92692000000001,0.0006000243447725,196.746010999999,0.023960688693317,2.6741264389716,0.000600024344772498,106.788775889461,0.0239614194558329,-81.9256,28.0809
3470,"WAP2","W A Parish","TX","48157","TRE","Boiler Gas",160.458502146937,0.816873499999998,0.000600068850309204,196.6706785,0.1444727340733,0.925303823450343,0.000600068850309214,222.942947926553,0.144580747486788,-95.6311,29.4828
50481,"83-23","Eastman Chemical Company","TN","47163","CONUS","Industrial",32.1565873541131,0,0,194.013203499999,0.447977510759635,822.959927599999,1.9,194.035547274307,0.447977510759644,-82.535,36.5192
634,"4C","P L Bartow","FL","12103","FRCC","Combined Cycle Gas",343.042976781849,3.58771499999994,0.000601561916869,193.908860500001,0.032513225220026,1.95811746679422,0.000601561916869024,105.795492800315,0.0325019006899799,-82.6012,27.8613
8002,"1","Newington","NH","33015","ISNE","Oil",415.659943916069,354.733798,0.400946191912463,193.205981999999,0.218375590863794,0,NA,0,NA,-70.7913,43.0995
55153,"CTG-1","Guadalupe Generating Station","TX","48187","TRE","Combined Cycle Gas",270.370573434614,3.47645099999999,0.000600028830579179,193.065878,0.0333228033419952,1.81472838003373,0.000600028830579187,100.774436446727,0.0333204505526511,-98.1395,29.6237
55480,"U4","Forney Power Plant","TX","48257","TRE","Combined Cycle Gas",345.485025597903,3.52562649999999,0.000600024099697639,192.566242,0.0327727245039166,1.84038827667958,0.000600024099697641,100.522471762215,0.0327734676333225,-96.4916,32.7563
3484,"142B","Nichols Station","TX","48375","SPPS","Boiler Gas",102.157217253277,0.904339499999935,0.000624079126906052,191.380735999999,0.132070668846739,0,NA,0,NA,-101.7458,35.2825
1573,"1","Morgantown","MD","24017","PJME","Coal",590.321396423754,381.568432499998,0.0921822194800922,191.2233125,0.0461971899695485,291.093020381778,0.0921822194800926,145.894019171775,0.0462011575491809,-76.9767,38.3592
55062,"2","Tenaska Frontier Generating Station","TX","48185","TRE","Combined Cycle Gas",335.39330024871,3.0021775,0.000600026867482609,191.090594999999,0.0381921092684352,1.56712351703568,0.000600026867482609,99.7247727896565,0.0381830419727087,-95.9178,30.5924
1363,"7A","Cane Run","KY","21111","SRCE","Combined Cycle Gas",688.707712096943,4.49508749999999,0.000600019688698844,190.761604499999,0.0254635129010908,1.17321099027593,0.00060001968869884,49.8288173675519,0.0254841386015978,-85.8894,38.1828
3407,"4","Kingston","TN","47145","SRCE","Coal",200.316246819532,242.901225999999,0.100272077786654,190.563686499999,0.0786666132184922,0,NA,0,NA,-84.5194,35.8992
634,"4B","P L Bartow","FL","12103","FRCC","Combined Cycle Gas",337.361369893533,3.60198350000017,0.000611220052176157,190.358164,0.0323018489485673,1.96150361487485,0.000611220052176146,103.445506648688,0.0322344386682322,-82.6012,27.8613
3407,"7","Kingston","TN","47145","SRCE","Coal",323.937210733297,250.179419999999,0.115282713517272,190.141810499999,0.0876173742329682,0,NA,0,NA,-84.5194,35.8992
54415,"EUBLR","Cadillac Renewable Energy","MI","26165","CONUS","EGU-Other",34.3952385636053,62.535322500001,0.0464009647551882,189.827113999999,0.140850976282931,65.3951440563684,0.0464009647551856,198.482872881362,0.140833037712059,-85.435544,44.2617
8006,"2","Roseton Generating LLC","NY","36071","NYUP","Oil",715.270541084593,229.360734999999,0.20584444073502,189.783608,0.17032514588617,5.27174636069022,0.20584444073502,4.43340627280793,0.173110004225961,-73.9739,41.5711
26,"4","E C Gaston","AL","01117","SRSE","Boiler Gas",242.277382908984,129.88049,0.0856492376736359,189.752375499999,0.125131544455495,147.403048935698,0.0856492376736353,214.438487247518,0.124600495669866,-86.4567,33.2442
3407,"3","Kingston","TN","47145","SRCE","Coal",199.709722236104,233.993462999999,0.102033638327404,188.285326999999,0.0821024515435931,0,NA,0,NA,-84.5194,35.8992
50776,"1","Panther Creek Energy Facility","PA","42025","PJME","Coal",39.4939395959828,171.9312675,0.0920829173795065,188.2168605,0.100805152354568,130.692710729683,0.0920829173795054,142.351588395424,0.100297480095651,-75.8781,40.8556
58933,"103","Shell Chemical Appalachia LLC","PA","42007","CONUS","Industrial",61.7236159702323,1.40912299999999,0.000600078131103323,188.194912500002,0.0801432177149584,1.39626708579691,0.000600078131103323,198.376326339321,0.0852568225490331,-80.3363,39.6715
1396,"6-1","Coughlin Power Station","LA","22039","MISS","Combined Cycle Gas",286.182888535774,3.00154749999999,0.000600035752289125,188.128344499999,0.0376085111826366,1.5488349583227,0.000600035752289133,97.1062879207157,0.0376200473855599,-92.2606,30.8442
55153,"CTG-2","Guadalupe Generating Station","TX","48187","TRE","Combined Cycle Gas",274.023279592728,3.2883435,0.000600030487999213,187.716787,0.0342530503000232,1.71653151481926,0.000600030487999205,97.9750346996436,0.0342481378145603,-98.1395,29.6237
10745,"005","Midland Cogeneration Venture","MI","26111","MISE","Combined Cycle Gas",111.00388349726,1.5578355,0.000600046159707978,187.603103499999,0.0722608528336098,0.401060553798659,0.000600046159707979,49.8337894233155,0.0745587510013968,-84.2242,43.5861
1507,"4","William F Wyman","ME","23005","ISNE","Oil",596.952503617842,584.816077999999,0.50340861141614,187.2486385,0.161183285895994,0,NA,0,NA,-70.1569,43.75
55480,"U3","Forney Power Plant","TX","48257","TRE","Combined Cycle Gas",343.980929270047,3.21951799999999,0.000600025521731807,186.9197115,0.0348364560827883,1.68058686178696,0.000600025521731817,97.5722201433299,0.0348365345637544,-96.4916,32.7563
3628,"2","R W Miller","TX","48363","TRE","Boiler Gas",115.334688995215,7.66465600000001,0.011215866961667,186.648998,0.273127760736613,8.91302290781082,0.0112158669616671,216.576185595847,0.27253264238552,-98.3103,32.6581
55088,"GT2100","Dearborn Industrial Generation","MI","26163","MISE","Combined Cycle Gas",189.528095740127,3.97706300000001,0.00059999804554902,186.09875,0.0280757147370095,0.901978953647102,0.000599998045549019,41.9791362964843,0.0279245980517424,-83.154,42.3026
7380,"2","Midulla Generating Station","FL","12049","FRCC","Combined Cycle Gas",177.211736453525,3.7210275,0.000600031792419726,185.751164499999,0.0299531793782728,2.02038433576423,0.000600031792419724,100.84963830773,0.0299512266886481,-81.9625,27.6417
2706,"CT7","Asheville","NC","37021","SRCA","Combined Cycle Gas",406.311998574055,3.74469749999997,0.000600028499457948,185.738589,0.0297616688261489,0.820085224989386,0.000600028499457933,40.6766588612594,0.0297617294346445,-82.5434,35.47062
1012,"2","F B Culley Generating Station","IN","18173","MISC","Coal",207.516464812641,87.0414290000003,0.0980143179226122,185.6689405,0.209075319323186,0,NA,0,NA,-87.3267,37.91
10244,"B002","Pixelle Specialty Solutions LLC","OH","39141","CONUS","EGU-Other",17.3883227870083,0,0,182.262486999999,0.315786347998819,0,0,173.435599027988,0.315786347998807,-82.9744,39.3265
3407,"6","Kingston","TN","47145","SRCE","Coal",269.169869718039,265.3471365,0.113648166157031,181.138464,0.0775815956623349,0,NA,0,NA,-84.5194,35.8992
10113,"031","Gilberton Power Company","PA","42107","PJME","Coal",39.4168052991406,355.907559500001,0.17200893874012,180.473046999999,0.0872220228456984,269.979210717234,0.172008938740122,136.955154827853,0.0872567586753987,-76.1984,40.79
10113,"032","Gilberton Power Company","PA","42107","PJME","Coal",39.4824508396376,355.785044000001,0.171425184671766,179.907151499999,0.0866832858484597,269.846287201961,0.171425184671765,136.53769303999,0.0867382667619191,-76.1984,40.79
55047,"CG-2","Pasadena Power Plant","TX","48201","TRE","Combined Cycle Gas",267.038856743268,3.26789249999999,0.000600032632364586,178.813593499999,0.0328327786824003,1.70586687363304,0.000600032632364579,93.3419370440039,0.03283269583355,-95.1769,29.7233
55480,"U2","Forney Power Plant","TX","48257","TRE","Combined Cycle Gas",342.038946949321,3.2607785,0.000600027718011258,178.508857,0.0328480643841672,1.70212580963893,0.000600027718011249,93.1762228266284,0.0328461715573358,-96.4916,32.7563
60340,"B0004","Albany Green Energy LLC","GA","13095","CONUS","EGU-Other",65.8053381319399,10.5726365000004,0.00303400121213172,178.4151805,0.0511993270457826,11.2951348030648,0.0030340012121318,190.652119056922,0.0512113197761258,-84.1114,31.5492
7762,"HRSG2","Calpine Hidalgo Energy Center","TX","48215","TRE","Combined Cycle Gas",274.353409079219,2.92567849999999,0.000600032631723534,178.199935,0.0365473431106709,1.52721627294726,0.000600032631723554,92.963217774861,0.0365246004793362,-98.1708,26.3389
55480,"U1","Forney Power Plant","TX","48257","TRE","Combined Cycle Gas",346.710766012144,3.23302100000001,0.000600026383302356,177.3991105,0.032924050500869,1.68763379954655,0.000600026383302355,92.5990366605965,0.0329229392535683,-96.4916,32.7563
55132,"OGTDB2","Tenaska Gateway Generating Station","TX","48401","TRE","Combined Cycle Gas",338.462468747259,2.9596685,0.000600030854710865,177.274825,0.0359399590742913,1.54493612345843,0.000600030854710875,92.47000896857,0.0359140146146153,-94.6189,32.0164
55226,"GT3","Freestone Power Generation","TX","48161","TRE","Combined Cycle Gas",298.714263741012,3.29223399999999,0.000600025728849204,176.403533499999,0.0321504057001757,1.7185762073092,0.000600025728849199,92.0891992522999,0.0321521319016834,-96.1128,31.8907
3601,"1","Sim Gideon","TX","48021","TRE","Boiler Gas",142.135652899538,0.603461500000002,0.000600029552669651,176.287860999999,0.175285293886882,0.714086357197388,0.000600029552669656,208.641123373614,0.17531610660888,-97.2708,30.1456
55226,"GT2","Freestone Power Generation","TX","48161","TRE","Combined Cycle Gas",299.16815366215,3.40786149999999,0.000600030420155194,175.5274685,0.0309055460947673,1.77893394117657,0.000600030420155205,91.6258206388081,0.0309051833698824,-96.1128,31.8907
55404,"COG02","Carville Energy Center","LA","22047","MISS","Combined Cycle Gas",322.081922053825,3.15550600000001,0.000600027363382503,174.1171335,0.0331088087088803,1.62830585815994,0.000600027363382519,89.79364664341,0.0330887743073233,-91.065,30.2292
55132,"OGTDB1","Tenaska Gateway Generating Station","TX","48401","TRE","Combined Cycle Gas",336.359013533644,2.9821035,0.000600029053195191,174.0951925,0.0350296941476409,1.55665164807267,0.000600029053195177,90.8050380652249,0.0350018329939706,-94.6189,32.0164
7699,"1","Tiger Bay","FL","12105","FRCC","Combined Cycle Gas",169.511685585281,2.74303500000001,0.000600035796873878,173.894298499999,0.038039180678435,1.48922508769067,0.000600035796873877,94.4090039079327,0.0380390999051796,-81.85,27.7447
10017,"002","Rock Tenn West Point Mill","VA","51101","CONUS","EGU-Other",33.2666066581957,0,0,173.877826999999,0.220958182366228,15.3731495909119,0.0187999999999998,180.682084619789,0.220958182366227,-76.8053,37.5392
10865,"FBC1","Archer Daniels Midland Co.","IL","17115","CONUS","Industrial",49.2,0,NA,171.645511999999,NA,0,0,0,0,-88.885,39.8675
2446,"051B","Maddox","NM","35025","SPPS","Boiler Gas",208.207524448674,0.741308,0.000600085770702453,171.5670005,0.138882779792138,1.15716913115381,0.000600085770702454,267.986105113639,0.138972466595543,-103.31,32.7131
55226,"GT4","Freestone Power Generation","TX","48161","TRE","Combined Cycle Gas",292.393891460089,3.3543565,0.000600027964520682,171.103447999999,0.0306070191483553,1.75100153511893,0.000600027964520655,89.3148671826969,0.0306061513266613,-96.1128,31.8907
55501,"CTGDB3","Tenaska Kiamichi Generating Station","OK","40121","TRE","Combined Cycle Gas",315.907629382745,3.0167915,0.000600030871106456,171.083932499999,0.0340280861472504,1.57473169566392,0.000600030871106468,89.2815230750946,0.0340195540687805,-95.9349,34.6831
50776,"2","Panther Creek Energy Facility","PA","42025","PJME","Coal",40.645050880126,218.659083499999,0.108385318015102,171.032792500001,0.0847778345605465,165.970748574657,0.108385318015101,129.68109687345,0.0846867718913352,-75.8781,40.8556
10025,"4B","RED-Rochester, LLC-Eastman Business Park","NY","36055","CONUS","EGU-Other",57.355439981527,0,0,170.441525,0.0965397474030441,0,0,181.742501263927,0.0965154765025777,-77.6289,43.1969
1391,"2A","Louisiana 1","LA","22033","MISS","Boiler Gas",209.813466811221,1.67404949999999,0.000861343712393789,169.4425915,0.0871827928625974,2.18888355966293,0.000861343712393791,221.545660203112,0.087180042347007,-91.1875,30.4903
55226,"GT1","Freestone Power Generation","TX","48161","TRE","Combined Cycle Gas",300.657503110401,3.47618099999998,0.000600029366110679,169.313547999999,0.0292254922515225,1.81460182990071,0.000600029366110672,88.3819063288683,0.0292250004140386,-96.1128,31.8907
55501,"CTGDB1","Tenaska Kiamichi Generating Station","OK","40121","TRE","Combined Cycle Gas",321.568933022092,3.01675049999999,0.000600029316113797,169.0673155,0.0336273568850526,1.57471486603665,0.000600029316113796,88.247455795384,0.0336258085141199,-95.9349,34.6831
2450,"3","Reeves Generating Station","NM","35001","SRSG","Boiler Gas",74.0760495540227,0.432429499999999,0.000600118509213749,168.877406,0.234365271399396,0.578953644874883,0.000600118509213741,225.88191947795,0.234139506634837,-106.6019,35.1716
55501,"CTGDB2","Tenaska Kiamichi Generating Station","OK","40121","TRE","Combined Cycle Gas",318.285409043837,3.050877,0.000600028749793137,168.686048499999,0.0331761912358313,1.59252577670579,0.000600028749793143,88.0294040754665,0.0331675468272157,-95.9349,34.6831
6052,"2","Wansley (6052)","GA","13149","SRSE","Coal",926.819921580891,213.64197,0.114701646717684,168.6258845,0.0905330850084192,0,NA,0,NA,-85.0345,33.4124
1396,"7-1","Coughlin Power Station","LA","22039","MISS","Combined Cycle Gas",282.595432407559,2.89398399999999,0.000600034174913522,168.6051955,0.0349583409472809,1.49331727773163,0.000600034174913517,87.0017968455997,0.0349584459811123,-92.2606,30.8442
55176,"1","Eastman Cogeneration Facility","TX","48203","SPPS","Combined Cycle Gas",232.648942938413,3.74958700000001,0.000600024435990264,167.002755499999,0.0267244723692787,0.386488230185325,0.000600024435990254,17.1837771120731,0.026677878819,-94.6917,32.4472
50109,"HRSG2","Paris Energy Center","TX","48277","TRE","Combined Cycle Gas",146.182946039802,0.918539,0.000600038511364643,165.974578499999,0.108423419155325,0.479453585236549,0.00060003851136465,86.6345879287081,0.108423611323678,-95.5577,33.6968
55063,"3","Batesville Generation Facility","MS","28107","SRCE","Combined Cycle Gas",298.326521856199,3.93710299999998,0.000600027063225368,164.943517999999,0.0251379185923255,1.0275822396075,0.000600027063225393,43.0512153850993,0.0251385177167638,-89.9272,34.3345
